id_user,timestamp,source,message,category
13690,12/14/2024,livechat,"""robot cannot help""",Irrelevant/Other
14390,12/14/2024,livechat,"""There's 2 games in the corner""",Gameplay/Technical Issues
14262,12/14/2024,livechat,"""I have 3 accounts""",Account/Login Issues
12087,12/14/2024,livechat,"""Can you help me fix it please""",Irrelevant/Other
14806,12/14/2024,livechat,"""I put money on my account like a week ago and it's still not on there it was right before the notice about new deposited addresses came up""",Account/Login Issues
14548,12/14/2024,livechat,"""Hi Aaron how are you ?""",Irrelevant/Other
14768,12/14/2024,livechat,"""research this""",Irrelevant/Other
14487,12/14/2024,livechat,"""I don't have that card any more. My wallet was stolen along with basically my whole life (long story you don't want to hear). So how do I proceed? I can send a picture of the replacement card I have.""",Irrelevant/Other
13751,12/14/2024,livechat,"""Hey I see I have been credited my last deposit just not my 30$ deposit""",Deposit/Payment Issues
14046,12/14/2024,livechat,"""Okay I believe I sent one, hopefully it is what yous are looking for""",Irrelevant/Other
1576,12/14/2024,livechat,"""I was wondering what cheaper like PLN since BTC is expensive thanks""",Irrelevant/Other
13741,12/14/2024,livechat,"""As I have pressed play - played Wild West at high bets but I have 0""",Irrelevant/Other
14001,12/15/2024,livechat,"""i tried to make a withdrawal and it now says cancled but i dont recall see this back in my balance?""",Withdrawal/Cashout Issues
14437,12/15/2024,livechat,"""I still can't get my free games to work I have activated them but it doesn't start when I start the slot""",Gameplay/Technical Issues
14716,12/15/2024,livechat,"""Here’s the time stamp""",Irrelevant/Other
14238,12/15/2024,livechat,"""I made a deposit and I didn't know that there was a minimum can you please deposit my money it's only $10 would I like to have it""",Deposit/Payment Issues
2489,12/15/2024,livechat,"""Are both of my cashout addresses confirmed?""",Withdrawal/Cashout Issues
14571,12/15/2024,livechat,"""Can you check on my deposit of 33.00? Bitcoin. It’s not ahowing""",Deposit/Payment Issues
15127,12/15/2024,livechat,"""Never mind this stupid bitcoin machine I ysed""",Irrelevant/Other
14291,12/15/2024,livechat,"""can u put it""",Irrelevant/Other
14207,12/15/2024,livechat,"""It has been way over an hour""",Irrelevant/Other
14458,12/15/2024,livechat,"""Okay so tomorrow is a banking day, should receive next few days?""",Irrelevant/Other
12532,12/15/2024,livechat,"""Why didn't I get my piggy mania?""",Irrelevant/Other
13611,12/15/2024,livechat,"""made 3-4 hundred today""",Irrelevant/Other
13992,12/15/2024,livechat,"""I would like to speak to a live chat agent""",Irrelevant/Other
14305,12/15/2024,livechat,"""the address do belongs to casino you can see in your own eyes please""",Irrelevant/Other
13835,12/15/2024,livechat,"""IT IS legion de tranře""",Irrelevant/Other
14742,12/15/2024,livechat,"""can you help me""",Irrelevant/Other
13816,12/15/2024,livechat,"""I should be credited""",Irrelevant/Other
738,12/15/2024,telegram,"""I've sent tons of info can you please have them review it""",Irrelevant/Other
13824,12/15/2024,livechat,"""So, being we stayed at the same hotel, it disqualifies me?""",Irrelevant/Other
13845,12/15/2024,livechat,"""So basically it's useless..""",Irrelevant/Other
14800,12/15/2024,livechat,"""We got cut off""",Irrelevant/Other
13023,12/15/2024,livechat,"""Am I not a loyal customer?""",Irrelevant/Other
7246,12/15/2024,livechat,"""And what is rackback money""",Irrelevant/Other
14720,12/15/2024,livechat,"""it’s alright though it’s only a few bucksn""",Irrelevant/Other
828,12/15/2024,livechat,""" I just saw it on block chain""",Irrelevant/Other
738,12/15/2024,telegram,"""I can't upload the pdf files through there for my rental agreement""",Irrelevant/Other
738,12/15/2024,telegram,"""I have no idea""",Irrelevant/Other
13855,12/15/2024,livechat,"""Permanently close account""",Account/Login Issues
738,12/15/2024,telegram,"""I really hope that allows me to withdraw money to the same bank account it came out of""",Account/Login Issues
14634,12/15/2024,livechat,"""or imma call the better BUISNESS bureau""",Irrelevant/Other
13747,12/15/2024,livechat,"""it was $18 bet""",Irrelevant/Other
196,12/15/2024,telegram,"""I can’t use code DEC15""",Irrelevant/Other
37,12/15/2024,telegram,"""Yeah it’s not working""",Irrelevant/Other
15083,12/15/2024,livechat,"""so please help me update this email address""",Irrelevant/Other
15090,12/15/2024,livechat,"""I have deposited over 600$ an first time im doing a withdrawal i cant do it....""",Deposit/Payment Issues
14670,12/15/2024,livechat,"""It happens all the time. Every time""",Irrelevant/Other
14818,12/15/2024,livechat,"""ok do I need to go to my crypto account and send it again?""",Account/Login Issues
5887,12/15/2024,livechat,"""They never did and yes you can you have a spot to enter bonus codes in the account page for rewards and bonuses""",Account/Login Issues
14556,12/15/2024,livechat,"""Online support agent""",Irrelevant/Other
11406,12/15/2024,livechat,"""It's taking a long time""",Irrelevant/Other
14881,12/15/2024,livechat,"""beacause i forgotte""",Irrelevant/Other
14524,12/15/2024,livechat,"""I made 1300$ on jackpot spins but I don’t get any reward""",Gameplay/Technical Issues
14266,12/15/2024,livechat,"""what is this""",Irrelevant/Other
15174,12/15/2024,livechat,"""these 2 documents weren't mentioned last week, and I was waiting all weekend to be verified""",Irrelevant/Other
2004,12/15/2024,livechat,"""But if I did 30 it stayed lit up""",Irrelevant/Other
15191,12/15/2024,livechat,"""Can i have someone who can kindly help me have my spins please 🙏🏼""",Gameplay/Technical Issues
1948,12/15/2024,livechat,"""It's like ended my chat""",Irrelevant/Other
1564,12/15/2024,livechat,"""So you didn't even know it was a problem or that it was doing that""",Irrelevant/Other
2535,12/15/2024,livechat,"""The Specialist or whatever""",Irrelevant/Other
14241,12/15/2024,livechat,"""What pdf document""",Irrelevant/Other
2162,12/15/2024,livechat,"""You guys are just fucking crooked you've done so much crooked shit you guys used to be cool but now fuck no""",Irrelevant/Other
14691,12/15/2024,livechat,"""ohh ok I misssd the email""",Irrelevant/Other
234,12/16/2024,telegram,"""is there a mco""",Irrelevant/Other
14272,12/16/2024,livechat,"""Yeah but then I’ve got from free games 800 euro and wanted to cash out but now I got an email where you say where my last deposit was returned and the remaining funds were forfeited""",Deposit/Payment Issues
234,12/16/2024,telegram,"""is there a min wager per spin""",Gameplay/Technical Issues
14039,12/16/2024,livechat,"""Hi just wondering why I can’t use the bonus buy option on Oceans catch. It’s happened 2 days in a row now""",Bonuses/Promotions Issues
15268,12/16/2024,livechat,"""But maybe I just wait a little bit im sure it will go on there""",Irrelevant/Other
14176,12/16/2024,livechat,"""Okay great thanks""",Irrelevant/Other
14727,12/16/2024,livechat,"""Can 8 have another one""",Irrelevant/Other
2837,12/16/2024,livechat,"""You'd think you would've warned me about that""",Irrelevant/Other
1087,12/16/2024,livechat,"""Hi how is cashback allocated and how much do I currently qualify for""",Bonuses/Promotions Issues
14048,12/16/2024,livechat,"""I don't want to talk to a robot I want to talk to somebody live somebody real""",Irrelevant/Other
14598,12/16/2024,livechat,"""Got this email today but still no funds""",Deposit/Payment Issues
13962,12/16/2024,livechat,"""I still don't see it""",Irrelevant/Other
2298,12/16/2024,telegram,"""I was in the middle of my free bonus spins and it backed out of the game why can't I access my free spins again""",Account/Login Issues
14894,12/16/2024,livechat,"""or do we train ourselves on the go""",Irrelevant/Other
1095,12/16/2024,livechat,"""Yes I have tried the mirroring link""",Irrelevant/Other
14990,12/16/2024,livechat,"""Hi! I deposited a little while ago and forgot to check to see if I got the 50% Monday bonus. Usually it’s automatic when I deposit, but I didn’t receive it this time. Is there a way to award that?""",Deposit/Payment Issues
14951,12/16/2024,livechat,"""It’s been confirmed in blockchain where is my deposit""",Deposit/Payment Issues
14943,12/16/2024,livechat,"""How could I have played it at 1:37 when it didn’t clear Blockchain till 211?""",Irrelevant/Other
12153,12/16/2024,livechat,"""is it right""",Irrelevant/Other
15336,12/16/2024,livechat,"""i was in the middle of a game and it just booted me and oh ok thanks""",Gameplay/Technical Issues
14034,12/16/2024,livechat,"""only spot is quick depsoit""",Irrelevant/Other
6593,12/16/2024,livechat,"""My 1st deposit was over 50$""",Deposit/Payment Issues
2493,12/16/2024,livechat,"""Look into it""",Irrelevant/Other
15340,12/16/2024,livechat,"""for no deposit there is""",Deposit/Payment Issues
1210,12/16/2024,livechat,"""Hey I have 10 free spins in my active rewards but I can't spin them""",Bonuses/Promotions Issues
13953,12/16/2024,livechat,"""does that mean will receive at end ofonth""",Irrelevant/Other
15155,12/16/2024,livechat,"""Hello this is seriously wrong and I didn't activate this bonus it was already on my account. Now I lose all my own money cause of this stupid bonus thats messed up""",Account/Login Issues
14944,12/16/2024,livechat,"""Gymnastics right in front of your f****** eyes are you stupid""",Irrelevant/Other
1398,12/16/2024,livechat,"""Hi Emma, I have deposited but haven't received Monday reload bonus could you pls check""",Deposit/Payment Issues
14579,12/16/2024,livechat,"""Like you guys suggest""",Irrelevant/Other
14428,12/16/2024,livechat,"""Hello, may I know why you canceled my withdrawal and took away the money that I earned with the bonus that you yourselves gave me?""",Withdrawal/Cashout Issues
14041,12/16/2024,livechat,"""Reopen account""",Account/Login Issues
14974,12/16/2024,livechat,"""Phone reimbursed for all the money I put in tonight cuz this is b******* and I want to be able to cash it out too which is only what a total of $30""",Irrelevant/Other
14914,12/16/2024,livechat,"""With all the proof I got to not alone showed your system faulting and you're not up to code""",Irrelevant/Other
15285,12/16/2024,livechat,"""And I don't believe you, if someone else has the same ip as me then someone has hacked your site""",Irrelevant/Other
8894,12/16/2024,livechat,"""no the cashback received from it""",Bonuses/Promotions Issues
8435,12/16/2024,livechat,"""which disappeared""",Irrelevant/Other
2890,12/16/2024,livechat,"""Yes but then i wont have my money I put on here on here to play!!!""",Irrelevant/Other
14797,12/16/2024,livechat,"""Each membership site opened using the fake e-mail duplication method will be a data burden for your site.""",Irrelevant/Other
14708,12/16/2024,livechat,"""actually not for the sign up its all about the Actually there is deception""",Irrelevant/Other
1850,12/16/2024,livechat,"""And if I win it's for bonus yes ?""",Bonuses/Promotions Issues
14170,12/16/2024,livechat,"""Why were my funds taken?""",Deposit/Payment Issues
2044,12/16/2024,livechat,"""How are you""",Irrelevant/Other
1718,12/16/2024,livechat,"""said u could prb help me with that""",Irrelevant/Other
8075,12/16/2024,livechat,"""I mean I've been taken for 1900 on scam casinos . Be nice to play here""",Irrelevant/Other
15308,12/16/2024,livechat,"""Because on my side it said it completed""",Irrelevant/Other
506,12/16/2024,livechat,"""But I've sent less and had it go on. Is there any way you can credit my account just one more time please""",Account/Login Issues
15083,12/16/2024,livechat,"""Look at my history bets""",Irrelevant/Other
15357,12/17/2024,livechat,"""im okay to log back in""",Irrelevant/Other
1084,12/17/2024,livechat,"""hi i wanted to check on my deposit >""",Deposit/Payment Issues
14288,12/17/2024,livechat,"""I was scammed by your slot machine""",Irrelevant/Other
15465,12/17/2024,livechat,"""my account is suspended""",Account/Login Issues
14415,12/17/2024,livechat,"""I have done all of that all it says is it it's been processed it's been like that for about a week""",Irrelevant/Other
14433,12/17/2024,livechat,"""Cashing out should be as seamless as depositing""",Deposit/Payment Issues
14175,12/17/2024,livechat,"""I need to edit my last name""",Irrelevant/Other
9748,12/17/2024,livechat,"""I believe I did meet all the requirements and I'm looking at my profile now, but I don't know if I'm looking at it right""",Irrelevant/Other
14613,12/17/2024,livechat,"""As for my address confirmation, I can't find any mail with 12 Hinemoa st. But my police fines were sent to my old address??""",Irrelevant/Other
14091,12/17/2024,livechat,"""I fell asleep.  And woke up and they were gone""",Irrelevant/Other
15572,12/17/2024,livechat,"""Obviously, I know that usually I do but I couldn’t today I wanted to play and I was only able to get 20 or 30 every hour or two for the amount of money I spend I was hoping you guys would just pull that together. I don’t think that’s asking too much.""",Irrelevant/Other
